DrugBank IDs,Drug Name,Gene Name(Symbol),Gene Detailed Name,GeneBank Gene ID,UniprotID
DB03207,"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid",MMP8,Neutrophil collagenase,J05556,P22894
DB03622,"2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione",MMP8,Neutrophil collagenase,J05556,P22894
DB03636,Glycinamid,MMP8,Neutrophil collagenase,J05556,P22894
DB03880,Batimastat,MMP8,Neutrophil collagenase,J05556,P22894
DB06971,"N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA",MMP8,Neutrophil collagenase,J05556,P22894
DB07397,"(5S)-5-(2-amino-2-oxoethyl)-4-oxo-N-[(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide",MMP8,Neutrophil collagenase,J05556,P22894
DB07713,"(1S)-1-{[(4'-METHOXY-1,1'-BIPHENYL-4-YL)SULFONYL]AMINO}-2-METHYLPROPYLPHOSPHONIC ACID",MMP8,Neutrophil collagenase,J05556,P22894
DB07772,"(1R)-1-{[(4'-METHOXY-1,1'-BIPHENYL-4-YL)SULFONYL]AMINO}-2-METHYLPROPYLPHOSPHONIC ACID",MMP8,Neutrophil collagenase,J05556,P22894
DB07900,3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE,MMP8,Neutrophil collagenase,J05556,P22894
DB08028,"BUT-3-ENYL-[5-(4-CHLORO-PHENYL)-3,6-DIHYDRO-[1,3,4]THIADIAZIN-2-YLIDENE]-AMINE",MMP8,Neutrophil collagenase,J05556,P22894
DB08403,METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,MMP8,Neutrophil collagenase,J05556,P22894
DB08476,3-AMINO-AZACYCLOTRIDECAN-2-ONE,MMP8,Neutrophil collagenase,J05556,P22894
DB00626,Bacitracin,IDE,Insulin-degrading enzyme,M21188,P14735
DB00170,Menadione,NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB00266,Dicoumarol,NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB01927,Duroquinone,NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB02395,"3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB02400,"5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB02633,Cibacron Blue,NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB03147,Flavin adenine dinucleotide,NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB03626,"5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB04090,"2,5-Diaziridin-1-Yl-3-(Hydroxymethyl)-6-Methylcyclohexa-2,5-Diene-1,4-Dione",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB04392,"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB07385,"3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE",NQO1,NAD(P)H dehydrogenase [quinone] 1,J03934,P15559
DB00266,Dicoumarol,CRYZ,Quinone oxidoreductase,L13278,Q08257
DB03461,2'-Monophosphoadenosine 5'-Diphosphoribose,CRYZ,Quinone oxidoreductase,L13278,Q08257
DB00825,Menthol,TRPM8,Transient receptor potential cation channel subfamily M member 8,AY090109,Q7Z2W7
DB00143,Glutathione,GSTM2,Glutathione S-transferase Mu 2,M63509,P28161
DB02458,"Glutathione S-(2,4 Dinitrobenzene)",GSTM2,Glutathione S-transferase Mu 2,M63509,P28161
DB03310,Oxidized Glutathione Disulfide,GSTM2,Glutathione S-transferase Mu 2,M63509,P28161
DB04701,S-METHYL-GLUTATHIONE,GSTM2,Glutathione S-transferase Mu 2,M63509,P28161
DB04315,Guanosine-5'-Diphosphate,RHOA,Transforming protein RhoA,X05026,P61586
DB01003,Cromoglicic acid,S100P,Protein S100-P,X65614,P25815
DB00659,Acamprosate,GRM5,Metabotropic glutamate receptor 5,D28538,P41594
DB05070,NULL,GRM5,Metabotropic glutamate receptor 5,D28538,P41594
DB06060,NULL,GRM5,Metabotropic glutamate receptor 5,D28538,P41594
DB06201,Rufinamide,GRM5,Metabotropic glutamate receptor 5,D28538,P41594
DB00482,Celecoxib,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB01933,7-Hydroxystaurosporine,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB01946,"3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB02010,Staurosporine,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB03777,Rbt205 Inhibitor,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB04522,Phosphonoserine,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB06932,"10,11-dimethoxy-4-methyldibenzo[c,f]-2,7-naphthyridine-3,6-diamine",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB07033,5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB07132,1-{2-OXO-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-5-YL}UREA,PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB07300,"2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB07456,"3-(1H-INDOL-3-YL)-4-(1-{2-[(2S)-1-METHYLPYRROLIDINYL]ETHYL}-1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB07457,"3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE",PDPK1,3-phosphoinositide-dependent protein kinase 1,AF017995,O15530
DB00887,Bumetanide,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB01016,Glyburide,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB01050,Ibuprofen,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB04522,Phosphonoserine,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB04941,NULL,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB08820,Ivacaftor,CFTR,Cystic fibrosis transmembrane conductance regulator,M28668,P13569
DB02735,2-Amino-3-Oxo-4-Sulfo-Butyric Acid,STS,Steryl-sulfatase,J04964,P08842
DB00551,Acetohydroxamic Acid,MMP12,Macrophage metalloelastase,L23808,P39900
DB00786,Marimastat,MMP12,Macrophage metalloelastase,L23808,P39900
DB02118,CP-271485,MMP12,Macrophage metalloelastase,L23808,P39900
DB03367,PF-00356231,MMP12,Macrophage metalloelastase,L23808,P39900
DB03880,Batimastat,MMP12,Macrophage metalloelastase,L23808,P39900
DB04405,"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid",MMP12,Macrophage metalloelastase,L23808,P39900
DB05387,NULL,MMP12,Macrophage metalloelastase,L23808,P39900
DB07026,"(1S,5S,7R)-N~7~-(BIPHENYL-4-YLMETHYL)-N~3~-HYDROXY-6,8-DIOXA-3-AZABICYCLO[3.2.1]OCTANE-3,7-DICARBOXAMIDE",MMP12,Macrophage metalloelastase,L23808,P39900
DB07446,N-(biphenyl-4-ylsulfonyl)-D-leucine,MMP12,Macrophage metalloelastase,L23808,P39900
DB07556,N-HYDROXY-2(R)-[[(4-METHOXYPHENYL)SULFONYL](3-PICOLYL)AMINO]-3-METHYLBUTANAMIDE HYDROCHLORIDE,MMP12,Macrophage metalloelastase,L23808,P39900
DB07683,"N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine",MMP12,Macrophage metalloelastase,L23808,P39900
DB07920,N-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide,MMP12,Macrophage metalloelastase,L23808,P39900
DB07921,2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide,MMP12,Macrophage metalloelastase,L23808,P39900
DB07922,N-oxo-2-(phenylsulfonylamino)ethanamide,MMP12,Macrophage metalloelastase,L23808,P39900
DB08271,N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID,MMP12,Macrophage metalloelastase,L23808,P39900
DB08599,N-[(4-methoxyphenyl)sulfonyl]-D-alanine,MMP12,Macrophage metalloelastase,L23808,P39900
DB02007,Alpha-D-Glucose-6-Phosphate,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB02076,6-Phosphogluconic Acid,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB02093,5-Phospho-D-Arabinohydroxamic Acid,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB02548,Sorbitol 6-phosphate,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB03042,5-Phosphoarabinonic Acid,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB03581,Glucose-6-Phosphate,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB03937,Erythose-4-Phosphate,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB04493,Fructose-6-Phosphate,GPI,Glucose-6-phosphate isomerase,K03515,P06744
DB01159,Halothane,RHO,Rhodopsin,U49742,P08100
DB01646,N-Acetylmethionine,RHO,Rhodopsin,U49742,P08100
DB01728,"3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol",RHO,Rhodopsin,U49742,P08100
DB02482,Phosphonothreonine,RHO,Rhodopsin,U49742,P08100
DB03152,B-2-Octylglucoside,RHO,Rhodopsin,U49742,P08100
DB03381,Hexadecanal,RHO,Rhodopsin,U49742,P08100
DB03796,Palmitic Acid,RHO,Rhodopsin,U49742,P08100
DB04079,"Heptane-1,2,3-Triol",RHO,Rhodopsin,U49742,P08100
DB04147,Lauryl Dimethylamine-N-Oxide,RHO,Rhodopsin,U49742,P08100
DB04233,(Hydroxyethyloxy)Tri(Ethyloxy)Octane,RHO,Rhodopsin,U49742,P08100
DB04450,Heptyl 1-Thiohexopyranoside,RHO,Rhodopsin,U49742,P08100
DB04522,Phosphonoserine,RHO,Rhodopsin,U49742,P08100
DB08901,Ponatinib,FGFR4,Fibroblast growth factor receptor 4,X57205,P22455
DB00197,Troglitazone,SLC29A1,Equilibrative nucleoside transporter 1,U81375,Q99808
DB03413,Deoxyuridine-5'-Diphosphate,DUT,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",AF018432,P33316
DB04685,"1-{(2S,5S)-4-FLUORO-5-[(TRITYLOXY)METHYL]TETRAHYDROFURAN-2-YL}PYRIMIDINE-2,4(1H,3H)-DIONE",DUT,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",AF018432,P33316
DB00768,Olopatadine,S100A12,Protein S100-A12,X97859,P80511
DB01025,Amlexanox,S100A12,Protein S100-A12,X97859,P80511
DB01213,Fomepizole,CAT,Catalase,X04085,P04040
DB01411,Pranlukast,IL5,Interleukin-5,X04688,P05113
DB01765,"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB02709,Resveratrol,CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB03035,"1,8-Di-Hydroxy-4-Nitro-Anthraquinone",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB03127,Benzamidine,CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB03924,"5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB04462,Tetrabromo-2-Benzotriazole,CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB04719,"DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB04720,"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB04721,"N1,N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB07715,"3-METHYL-1,6,8-TRIHYDROXYANTHRAQUINONE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB07802,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08338,"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08340,"N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08345,"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08353,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08354,"2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08360,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08362,"N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08468,"2,3,7,8-tetrahydroxychromeno[5,4,3-cde]chromene-5,10-dione",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08473,"5,6-dichloro-1-beta-D-ribofuranosyl-1H-benzimidazole",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08660,"1,2,5,8-tetrahydroxyanthracene-9,10-dione",CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB08846,Ellagic Acid,CSNK2A1,Casein kinase II subunit alpha,J02853,P68400
DB02086,"(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium",gag-pol,Gag-Pol polyprotein,M19921,P12497
DB02994,Hydroxydimethylarsine Oxide,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB03118,1-(5-Chloroindol-3-Yl)-3-Hydroxy-3-(2h-Tetrazol-5-Yl)-Propenone,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB03676,Cystein-S-Yl Cacodylate,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB03963,S-(Dimethylarsenic)Cysteine,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB04435,Tetraphenyl-Arsonium,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB07575,"2,4-DIAMINO-1,5-DIPHENYL-3-HYDROXYPENTANE",gag-pol,Gag-Pol polyprotein,M19921,P12497
DB08027,1-(3-chloro-4-methylphenyl)-3-{2-[({5-[(dimethylamino)methyl]-2-furyl}methyl)thio]ethyl}urea,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB08231,MYRISTIC ACID,gag-pol,Gag-Pol polyprotein,M19921,P12497
DB01752,S-Adenosyl-L-Homocysteine,cmaA2,Cyclopropane mycolic acid synthase 2,U34637,P0A5P0
DB04221,Didecyl-Dimethyl-Ammonium,cmaA2,Cyclopropane mycolic acid synthase 2,U34637,P0A5P0
DB02593,"7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid",ccrA,Beta-lactamase type II,M63556,P25910
DB01651,"Methyl 4,6-O-[(1r)-1-Carboxyethylidene]-Beta-D-Galactopyranoside",APCS,Serum amyloid P-component,D00097,P02743
DB07579,"BIS-1,2-{[(Z)-2-CARBOXY-2-METHYL-1,3-DIOXANE]-5-YLOXYCARBAMOYL}-ETHANE",APCS,Serum amyloid P-component,D00097,P02743
DB07580,"BIS-1,2-{[(Z)-2CARBOXY-2-METHYL-1,3-DIOXANE]-5-YLOXYCARBONYL}-PIPERAZINE",APCS,Serum amyloid P-component,D00097,P02743
DB01638,D-Sorbitol,xylA,Xylose isomerase,X16042,P12851
DB01904,D-Xylitol,xylA,Xylose isomerase,X16042,P12851
DB01649,7-Methyl-Gpppa,DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB01960,7n-Methyl-8-Hydroguanosine-5'-Diphosphate,DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB03593,N7-Methyl-Guanosine-5'-Monophosphate,DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB03958,7-methyl-guanosine-5'-triphosphate-5'-guanosine,DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB07642,"5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB07643,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB07644,"5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine",DCPS,m7GpppX diphosphatase,AY040773,Q96C86
DB01638,D-Sorbitol,glcB,Malate synthase G,X74547,P37330
DB04343,"Glyoxalate, Glyoxylate",glcB,Malate synthase G,X74547,P37330
DB01639,N-Methyl-Pyridoxal-5'-Phosphate,aspC,Aspartate aminotransferase,X03629,P00509
DB02024,3-phenylpropionic acid,aspC,Aspartate aminotransferase,X03629,P00509
DB02758,Indolylpropionic Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB02981,Vitamin B6 Complexed with 2-Amino-Hexanoic Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB03553,Glutaric Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB03629,Pyridoxal-5'-Phosphate-N-Oxide,aspC,Aspartate aminotransferase,X03629,P00509
DB03662,Vitamin B6 Complexed with 2-Amino-Pentanoic Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB03750,Isovaleric Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB04083,N'-Pyridoxyl-Lysine-5'-Monophosphate,aspC,Aspartate aminotransferase,X03629,P00509
DB04299,Maleic Acid,aspC,Aspartate aminotransferase,X03629,P00509
DB04467,Pyridoxyl-Alanine-5-Phosphate,aspC,Aspartate aminotransferase,X03629,P00509
DB04762,N-PYRIDOXYL-D-GLUTAMIC ACID-5'-MONOPHOSPHATE,aspC,Aspartate aminotransferase,X03629,P00509
DB04765,N-PYRIDOXYL-2-METHYL-L-GLUTAMIC ACID-5'-MONOPHOSPHATE,aspC,Aspartate aminotransferase,X03629,P00509
DB01643,Thymidine-5'-Phosphate,tmk,Thymidylate kinase,BX842582,O05891
DB02452,Thymidine-5'-Triphosphate,tmk,Thymidylate kinase,BX842582,O05891
DB03280,P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate,tmk,Thymidylate kinase,BX842582,O05891
DB03666,3'-Azido-3'-Deoxythymidine-5'-Monophosphate,tmk,Thymidylate kinase,BX842582,O05891
DB03846,5-Hydroxymethyluridine-2'-Deoxy-5'-Monophosphate,tmk,Thymidylate kinase,BX842582,O05891
DB04160,Diphosphate,tmk,Thymidylate kinase,BX842582,O05891
DB04485,Deoxythymidine,tmk,Thymidylate kinase,BX842582,O05891
DB01633,Deoxy-2-Fluoro-B-D-Cellotrioside,cel5A,Endoglucanase 5A,AF067428,O85465
DB01642,O1-Methyl-Glucose,cel5A,Endoglucanase 5A,AF067428,O85465
DB02017,Imidazole-Derived Cellobiose,cel5A,Endoglucanase 5A,AF067428,O85465
DB02061,Cellobiose,cel5A,Endoglucanase 5A,AF067428,O85465
DB02379,Beta-D-Glucose,cel5A,Endoglucanase 5A,AF067428,O85465
DB03584,4-Deoxy-4-Thio-Beta-D-Glucopyranose,cel5A,Endoglucanase 5A,AF067428,O85465
DB03862,Tetrahydrooxazine,cel5A,Endoglucanase 5A,AF067428,O85465
DB04086,"2',4'-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside",cel5A,Endoglucanase 5A,AF067428,O85465
DB04545,"(3r,4r,5r)-5-(Hydroxymethyl)Piperidine-3,4-Diol",cel5A,Endoglucanase 5A,AF067428,O85465
DB01638,D-Sorbitol,xylA,Xylose isomerase,X59466,P12070
DB01904,D-Xylitol,xylA,Xylose isomerase,X59466,P12070
DB02172,"2,5-Dideoxy-2,5-Imino-D-Glucitol",xylA,Xylose isomerase,X59466,P12070
DB03206,1-Deoxynojirimycin,xylA,Xylose isomerase,X59466,P12070
DB01643,Thymidine-5'-Phosphate,DTYMK,Thymidylate kinase,X54729,P23919
DB03150,"2',3'-Dideoxythymidine-5'-Monophosphate",DTYMK,Thymidylate kinase,X54729,P23919
DB03195,"Phosphoric Acid Mono-[3-Fluoro-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahyro-Furan-2-Ylmethyl] Ester",DTYMK,Thymidylate kinase,X54729,P23919
DB03233,"Phosphoric Acid Mono-[3-Amino-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester",DTYMK,Thymidylate kinase,X54729,P23919
DB03280,P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate,DTYMK,Thymidylate kinase,X54729,P23919
DB03666,3'-Azido-3'-Deoxythymidine-5'-Monophosphate,DTYMK,Thymidylate kinase,X54729,P23919
DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate,DTYMK,Thymidylate kinase,X54729,P23919
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester,DTYMK,Thymidylate kinase,X54729,P23919
DB01634,2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine,tynA,Primary amine oxidase,D23670,P46883
DB01657,"2-Amino-3-[4-Hydroxy-6-Oxo-3-(2-Phenyl-Cyclopropylimino)-Cyclohexa-1,4-Dienyl]-Propionic Acid",tynA,Primary amine oxidase,D23670,P46883
DB02178,Phenylacetaldehyde,tynA,Primary amine oxidase,D23670,P46883
DB02928,3-Amino-6-Hydroxy-Tyrosine,tynA,Primary amine oxidase,D23670,P46883
DB03631,"3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine",tynA,Primary amine oxidase,D23670,P46883
DB04325,2-Phenylethylamine,tynA,Primary amine oxidase,D23670,P46883
DB04334,6-hydroxydopa quinone,tynA,Primary amine oxidase,D23670,P46883
DB01640,"(5r)-6-(4-{[2-(3-Iodobenzyl)-3-Oxocyclohex-1-En-1-Yl]Amino}Phenyl)-5-Methyl-4,5-Dihydropyridazin-3(2h)-One",PDE3B,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B",U38178,Q13370
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",PDE3B,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B",U38178,Q13370
DB07954,3-ISOBUTYL-1-METHYLXANTHINE,PDE3B,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B",U38178,Q13370
DB01629,5-Fluorouridine,udp,Uridine phosphorylase,X15689,P12758
DB02256,2'-Deoxyuridine,udp,Uridine phosphorylase,X15689,P12758
DB02681,Meta Vanadate,udp,Uridine phosphorylase,X15689,P12758
DB03101,Ribose-1-Phosphate,udp,Uridine phosphorylase,X15689,P12758
DB04485,Deoxythymidine,udp,Uridine phosphorylase,X15689,P12758
DB06872,"1-((2-HYDROXYETHOXY)METHYL)-5-(PHENYLTHIO)PYRIMIDINE-2,4(1H,3H)-DIONE",udp,Uridine phosphorylase,X15689,P12758
DB06873,"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE",udp,Uridine phosphorylase,X15689,P12758
DB07437,"1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE",udp,Uridine phosphorylase,X15689,P12758
DB07439,"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE",udp,Uridine phosphorylase,X15689,P12758
DB00126,Vitamin C,xylA,Xylose isomerase,M73789,P24300
DB01638,D-Sorbitol,xylA,Xylose isomerase,M73789,P24300
DB01881,"2-Methylpentane-1,2,4-Triol",xylA,Xylose isomerase,M73789,P24300
DB01904,D-Xylitol,xylA,Xylose isomerase,M73789,P24300
DB02379,Beta-D-Glucose,xylA,Xylose isomerase,M73789,P24300
DB03564,"(4r)-2-Methylpentane-2,4-Diol",xylA,Xylose isomerase,M73789,P24300
DB03911,L-Xylopyranose,xylA,Xylose isomerase,M73789,P24300
DB03947,D-Xylulose,xylA,Xylose isomerase,M73789,P24300
DB01650,trans-2-hydroxycinnamic acid,Major NAD(P)H-flavin oxidoreductase,,6539550,D17743
DB03247,Riboflavin Monophosphate,Major NAD(P)H-flavin oxidoreductase,,6539550,D17743
DB03410,4-hydroxycoumarin,Major NAD(P)H-flavin oxidoreductase,,6539550,D17743
DB01709,2-Phosphoglyceric Acid,gpmI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",AF120091,Q9X519
DB04510,3-Phosphoglyceric Acid,gpmI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",AF120091,Q9X519
